SENTENCE	爸爸明天复习发音。	bà bà míng tiān fù xí fā yīn	连读 · 学习
SENTENCE	我们每天练习课本。	wǒ men měi tiān liàn xí kè běn	连读 · 学习
SENTENCE	爸爸每天找长城。	bà bà měi tiān zhǎo cháng chéng	连读 · 旅行
SENTENCE	他们不看故事书。	tā men bù kàn gù shì shū	连读 · 学习
SENTENCE	我们常常找公司。	wǒ men cháng cháng zhǎo gōng sī	连读 · 工作
SENTENCE	我们很喜欢车站。	wǒ men hěn xǐ huān chē zhàn	连读 · 旅行
SENTENCE	老师买牛奶。	lǎo shī mǎi niú nǎi	连读 · 饮料
SENTENCE	我们不想练习英语。	wǒ men bù xiǎng liàn xí yīng yǔ	连读 · 学习
SENTENCE	学生常常找车站。	xué shēng cháng cháng zhǎo chē zhàn	连读 · 旅行
SENTENCE	他们很喜欢汉字。	tā men hěn xǐ huān hàn zì	连读 · 学习
PARAGRAPH	妈妈不看宾馆。请找宾馆。我们很喜欢车站。	mā mā bù kàn bīn guǎn qǐng zhǎo bīn guǎn wǒ men hěn xǐ huān chē zhàn	三句连读 · 旅行
PARAGRAPH	他很喜欢水果。我们不喜欢中国菜。爸爸想做面条吗？	tā hěn xǐ huān shuǐ guǒ wǒ men bù xǐ huān zhōng guó cài bà bà xiǎng zuò miàn tiáo ma	三句连读 · 食物
PARAGRAPH	请看行李。爸爸常常找海边。老师每天找海边。	qǐng kàn xíng lǐ bà bà cháng cháng zhǎo hǎi biān lǎo shī měi tiān zhǎo hǎi biān	三句连读 · 旅行
PARAGRAPH	我明天吃青菜。妈妈不吃面条。学生不想买青菜。	wǒ míng tiān chī qīng cài mā mā bù chī miàn tiáo xué shēng bù xiǎng mǎi qīng cài	三句连读 · 食物
PARAGRAPH	他不记得同事。她很喜欢公司。老师明天找办公室。	tā bù jì de tóng shì tā hěn xǐ huān gōng sī lǎo shī míng tiān zhǎo bàn gōng shì	三句连读 · 工作
PARAGRAPH	他们不记得作业。请复习故事书。我们很喜欢英语。	tā men bù jì de zuò yè qǐng fù xí gù shì shū wǒ men hěn xǐ huān yīng yǔ	三句连读 · 学习
PARAGRAPH	我们想找办公室吗？请准备会议。朋友每天准备同事。	wǒ men xiǎng zhǎo bàn gōng shì ma qǐng zhǔn bèi huì yì péng yǒu měi tiān zhǔn bèi tóng shì	三句连读 · 工作
PARAGRAPH	你不买牛奶。我们已经买咖啡了。老师不想买咖啡。	nǐ bù mǎi niú nǎi wǒ men yǐ jīng mǎi kā fēi le lǎo shī bù xiǎng mǎi kā fēi	三句连读 · 饮料
PARAGRAPH	学生喜欢咖啡。她不想买牛奶。我们很喜欢果汁。	xué shēng xǐ huān kā fēi tā bù xiǎng mǎi niú nǎi wǒ men hěn xǐ huān guǒ zhī	三句连读 · 饮料
PARAGRAPH	她已经喝牛奶了。他们很喜欢果汁。我常常买咖啡。	tā yǐ jīng hē niú nǎi le tā men hěn xǐ huān guǒ zhī wǒ cháng cháng mǎi kā fēi	三句连读 · 饮料
PARAGRAPH	妈妈记得课本。他常常读语法。学生已经学习数学了。	mā mā jì de kè běn tā cháng cháng dú yǔ fǎ xué shēng yǐ jīng xué xí shù xué le	三句连读 · 学习
PARAGRAPH	我们不喜欢果汁。学生想喝果汁吗？朋友每天买果汁。	wǒ men bù xǐ huān guǒ zhī xué shēng xiǎng hē guǒ zhī ma péng yǒu měi tiān mǎi guǒ zhī	三句连读 · 饮料
PARAGRAPH	我看办公室。妈妈很喜欢名片。他们不想找电脑。	wǒ kàn bàn gōng shì mā mā hěn xǐ huān míng piàn tā men bù xiǎng zhǎo diàn nǎo	三句连读 · 工作
PARAGRAPH	他们每天喝果汁。他们喝牛奶。老师不想买咖啡。	tā men měi tiān hē guǒ zhī tā men hē niú nǎi lǎo shī bù xiǎng mǎi kā fēi	三句连读 · 饮料
PARAGRAPH	我每天练习生词。她很喜欢故事书。她不看数学。	wǒ měi tiān liàn xí shēng cí tā hěn xǐ huān gù shì shū tā bù kàn shù xué	三句连读 · 学习
PARAGRAPH	老师不看火车。他们明天看行李。学生常常看宾馆。	lǎo shī bù kàn huǒ chē tā men míng tiān kàn xíng lǐ xué shēng cháng cháng kàn bīn guǎn	三句连读 · 旅行
PARAGRAPH	他们每天买包子。他们不买水果。请吃青菜。	tā men měi tiān mǎi bāo zi tā men bù mǎi shuǐ guǒ qǐng chī qīng cài	三句连读 · 食物
PARAGRAPH	他记得名片。老师很喜欢名片。他每天找计划。	tā jì de míng piàn lǎo shī hěn xǐ huān míng piàn tā měi tiān zhǎo jì huà	三句连读 · 工作
PARAGRAPH	老师常常读课本。我们已经复习中文了。请复习语法。	lǎo shī cháng cháng dú kè běn wǒ men yǐ jīng fù xí zhōng wén le qǐng fù xí yǔ fǎ	三句连读 · 学习
PARAGRAPH	我们不喜欢果汁。我想买牛奶吗？请喝咖啡。	wǒ men bù xǐ huān guǒ zhī wǒ xiǎng mǎi niú nǎi ma qǐng hē kā fēi	三句连读 · 饮料
PARAGRAPH	他想准备会议吗？朋友找公司。我很喜欢办公室。	tā xiǎng zhǔn bèi huì yì ma péng yǒu zhǎo gōng sī wǒ hěn xǐ huān bàn gōng shì	三句连读 · 工作
PARAGRAPH	爸爸已经买热茶了。我很喜欢热茶。我每天喜欢牛奶。	bà bà yǐ jīng mǎi rè chá le wǒ hěn xǐ huān rè chá wǒ měi tiān xǐ huān niú nǎi	三句连读 · 饮料
PARAGRAPH	老师很喜欢青菜。朋友不喜欢鸡蛋。我想做青菜吗？	lǎo shī hěn xǐ huān qīng cài péng yǒu bù xǐ huān jī dàn wǒ xiǎng zuò qīng cài ma	三句连读 · 食物
PARAGRAPH	爸爸看火车。我们不喜欢海边。他每天看车站。	bà bà kàn huǒ chē wǒ men bù xǐ huān hǎi biān tā měi tiān kàn chē zhàn	三句连读 · 旅行
PARAGRAPH	他们已经找飞机了。我们喜欢火车。我明天看车站。	tā men yǐ jīng zhǎo fēi jī le wǒ men xǐ huān huǒ chē wǒ míng tiān kàn chē zhàn	三句连读 · 旅行
PARAGRAPH	爸爸做包子。老师很喜欢青菜。妈妈想买鸡蛋吗？	bà bà zuò bāo zi lǎo shī hěn xǐ huān qīng cài mā mā xiǎng mǎi jī dàn ma	三句连读 · 食物
PARAGRAPH	他们常常喜欢牛奶。他们不买热茶。他们不想喝咖啡。	tā men cháng cháng xǐ huān niú nǎi tā men bù mǎi rè chá tā men bù xiǎng hē kā fēi	三句连读 · 饮料
PARAGRAPH	你不想准备问题。我们每天看同事。老师看公司。	nǐ bù xiǎng zhǔn bèi wèn tí wǒ men měi tiān kàn tóng shì lǎo shī kàn gōng sī	三句连读 · 工作
PARAGRAPH	她很喜欢公司。朋友不准备电脑。学生明天看名片。	tā hěn xǐ huān gōng sī péng yǒu bù zhǔn bèi diàn nǎo xué shēng míng tiān kàn míng piàn	三句连读 · 工作
PARAGRAPH	我想买果汁吗？学生买热茶。爸爸已经买热茶了。	wǒ xiǎng mǎi guǒ zhī ma xué shēng mǎi rè chá bà bà yǐ jīng mǎi rè chá le	三句连读 · 饮料
PARAGRAPH	请读英语。她不练习语法。妈妈复习数学。	qǐng dú yīng yǔ tā bù liàn xí yǔ fǎ mā mā fù xí shù xué	三句连读 · 学习
PARAGRAPH	爸爸已经准备会议了。我每天准备名片。老师常常找名片。	bà bà yǐ jīng zhǔn bèi huì yì le wǒ měi tiān zhǔn bèi míng piàn lǎo shī cháng cháng zhǎo míng piàn	三句连读 · 工作
PARAGRAPH	你常常学习课本。我们已经学习作业了。请看故事书。	nǐ cháng cháng xué xí kè běn wǒ men yǐ jīng xué xí zuò yè le qǐng kàn gù shì shū	三句连读 · 学习
PARAGRAPH	她很喜欢地图。妈妈不看地图。朋友明天找飞机。	tā hěn xǐ huān dì tú mā mā bù kàn dì tú péng yǒu míng tiān zhǎo fēi jī	三句连读 · 旅行
PARAGRAPH	我们已经学习故事书了。我们常常复习语法。你每天记得汉字。	wǒ men yǐ jīng xué xí gù shì shū le wǒ men cháng cháng fù xí yǔ fǎ nǐ měi tiān jì de hàn zì	三句连读 · 学习
PARAGRAPH	请喝果汁。她喜欢果汁。老师不喜欢咖啡。	qǐng hē guǒ zhī tā xǐ huān guǒ zhī lǎo shī bù xǐ huān kā fēi	三句连读 · 饮料
PARAGRAPH	学生每天喜欢咖啡。我很喜欢咖啡。爸爸已经买热茶了。	xué shēng měi tiān xǐ huān kā fēi wǒ hěn xǐ huān kā fēi bà bà yǐ jīng mǎi rè chá le	三句连读 · 饮料
PARAGRAPH	请喝牛奶。她已经喝牛奶了。她明天买果汁。	qǐng hē niú nǎi tā yǐ jīng hē niú nǎi le tā míng tiān mǎi guǒ zhī	三句连读 · 饮料
PARAGRAPH	请学习语法。爸爸每天复习故事书。朋友常常读中文。	qǐng xué xí yǔ fǎ bà bà měi tiān fù xí gù shì shū péng yǒu cháng cháng dú zhōng wén	三句连读 · 学习
PARAGRAPH	爸爸做包子。她每天做青菜。她想做水果吗？	bà bà zuò bāo zi tā měi tiān zuò qīng cài tā xiǎng zuò shuǐ guǒ ma	三句连读 · 食物
PARAGRAPH	我明天准备公司。学生常常准备问题。我想找名片吗？	wǒ míng tiān zhǔn bèi gōng sī xué shēng cháng cháng zhǔn bèi wèn tí wǒ xiǎng zhǎo míng piàn ma	三句连读 · 工作
PARAGRAPH	我想看地图吗？我们喜欢火车。你已经找火车了。	wǒ xiǎng kàn dì tú ma wǒ men xǐ huān huǒ chē nǐ yǐ jīng zhǎo huǒ chē le	三句连读 · 旅行
PARAGRAPH	妈妈明天买青菜。请做青菜。她已经吃饺子了。	mā mā míng tiān mǎi qīng cài qǐng zuò qīng cài tā yǐ jīng chī jiǎo zi le	三句连读 · 食物
PARAGRAPH	朋友常常喜欢热茶。她不喝咖啡。我已经喝热茶了。	péng yǒu cháng cháng xǐ huān rè chá tā bù hē kā fēi wǒ yǐ jīng hē rè chá le	三句连读 · 饮料
PARAGRAPH	学生很喜欢牛奶。她不喝咖啡。老师想喝牛奶吗？	xué shēng hěn xǐ huān niú nǎi tā bù hē kā fēi lǎo shī xiǎng hē niú nǎi ma	三句连读 · 饮料
PARAGRAPH	朋友不找同事。他们明天找同事。他们常常准备公司。	péng yǒu bù zhǎo tóng shì tā men míng tiān zhǎo tóng shì tā men cháng cháng zhǔn bèi gōng sī	三句连读 · 工作
PARAGRAPH	他每天做包子。爸爸很喜欢水果。朋友买中国菜。	tā měi tiān zuò bāo zi bà bà hěn xǐ huān shuǐ guǒ péng yǒu mǎi zhōng guó cài	三句连读 · 食物
PARAGRAPH	我买果汁。爸爸明天喝咖啡。我们已经买咖啡了。	wǒ mǎi guǒ zhī bà bà míng tiān hē kā fēi wǒ men yǐ jīng mǎi kā fēi le	三句连读 · 饮料
PARAGRAPH	老师想喝咖啡吗？请买牛奶。他们每天买牛奶。	lǎo shī xiǎng hē kā fēi ma qǐng mǎi niú nǎi tā men měi tiān mǎi niú nǎi	三句连读 · 饮料
PARAGRAPH	我们想买热茶吗？他们每天喝牛奶。朋友明天喝热茶。	wǒ men xiǎng mǎi rè chá ma tā men měi tiān hē niú nǎi péng yǒu míng tiān hē rè chá	三句连读 · 饮料
PARAGRAPH	学生想看计划吗？老师每天准备会议。妈妈不想找公司。	xué shēng xiǎng kàn jì huà ma lǎo shī měi tiān zhǔn bèi huì yì mā mā bù xiǎng zhǎo gōng sī	三句连读 · 工作
PARAGRAPH	老师常常喜欢地图。他们已经找飞机了。你想找飞机吗？	lǎo shī cháng cháng xǐ huān dì tú tā men yǐ jīng zhǎo fēi jī le nǐ xiǎng zhǎo fēi jī ma	三句连读 · 旅行
PARAGRAPH	我常常买包子。朋友已经做鸡蛋了。他想吃面条吗？	wǒ cháng cháng mǎi bāo zi péng yǒu yǐ jīng zuò jī dàn le tā xiǎng chī miàn tiáo ma	三句连读 · 食物
PARAGRAPH	老师学习语法。妈妈常常读故事书。老师不学习汉字。	lǎo shī xué xí yǔ fǎ mā mā cháng cháng dú gù shì shū lǎo shī bù xué xí hàn zì	三句连读 · 学习
PARAGRAPH	我们不找长城。他们每天找飞机。我明天看车站。	wǒ men bù zhǎo cháng chéng tā men měi tiān zhǎo fēi jī wǒ míng tiān kàn chē zhàn	三句连读 · 旅行
PARAGRAPH	请喝热茶。他们每天喝牛奶。她想喝热茶吗？	qǐng hē rè chá tā men měi tiān hē niú nǎi tā xiǎng hē rè chá ma	三句连读 · 饮料
PARAGRAPH	你准备办公室。我们想找计划吗？朋友很喜欢问题。	nǐ zhǔn bèi bàn gōng shì wǒ men xiǎng zhǎo jì huà ma péng yǒu hěn xǐ huān wèn tí	三句连读 · 工作
PARAGRAPH	请练习中文。学生明天复习生词。爸爸每天看数学。	qǐng liàn xí zhōng wén xué shēng míng tiān fù xí shēng cí bà bà měi tiān kàn shù xué	三句连读 · 学习
PARAGRAPH	她已经喝牛奶了。他们常常喜欢牛奶。朋友明天喝牛奶。	tā yǐ jīng hē niú nǎi le tā men cháng cháng xǐ huān niú nǎi péng yǒu míng tiān hē niú nǎi	三句连读 · 饮料
PARAGRAPH	朋友已经做饺子了。请买米饭。我们常常吃青菜。	péng yǒu yǐ jīng zuò jiǎo zi le qǐng mǎi mǐ fàn wǒ men cháng cháng chī qīng cài	三句连读 · 食物
PARAGRAPH	他们很喜欢宾馆。请看宾馆。爸爸常常找地图。	tā men hěn xǐ huān bīn guǎn qǐng kàn bīn guǎn bà bà cháng cháng zhǎo dì tú	三句连读 · 旅行
PARAGRAPH	妈妈很喜欢饺子。我不想做包子。妈妈已经吃包子了。	mā mā hěn xǐ huān jiǎo zi wǒ bù xiǎng zuò bāo zi mā mā yǐ jīng chī bāo zi le	三句连读 · 食物
PARAGRAPH	你很喜欢问题。妈妈想找同事吗？我不记得办公室。	nǐ hěn xǐ huān wèn tí mā mā xiǎng zhǎo tóng shì ma wǒ bù jì de bàn gōng shì	三句连读 · 工作
PARAGRAPH	学生想买青菜吗？学生不买中国菜。请吃中国菜。	xué shēng xiǎng mǎi qīng cài ma xué shēng bù mǎi zhōng guó cài qǐng chī zhōng guó cài	三句连读 · 食物
PARAGRAPH	他不想找行李。妈妈找行李。请看地图。	tā bù xiǎng zhǎo xíng lǐ mā mā zhǎo xíng lǐ qǐng kàn dì tú	三句连读 · 旅行
PARAGRAPH	学生不看车站。学生很喜欢飞机。妈妈想看行李吗？	xué shēng bù kàn chē zhàn xué shēng hěn xǐ huān fēi jī mā mā xiǎng kàn xíng lǐ ma	三句连读 · 旅行
PARAGRAPH	我们记得生词。老师不想学习中文。爸爸每天复习故事书。	wǒ men jì de shēng cí lǎo shī bù xiǎng xué xí zhōng wén bà bà měi tiān fù xí gù shì shū	三句连读 · 学习
PARAGRAPH	我想吃青菜吗？我明天买鸡蛋。请买中国菜。	wǒ xiǎng chī qīng cài ma wǒ míng tiān mǎi jī dàn qǐng mǎi zhōng guó cài	三句连读 · 食物
PARAGRAPH	她常常看问题。我们每天喜欢问题。学生已经看会议了。	tā cháng cháng kàn wèn tí wǒ men měi tiān xǐ huān wèn tí xué shēng yǐ jīng kàn huì yì le	三句连读 · 工作
PARAGRAPH	老师喜欢中国菜。他明天买饺子。她想做水果吗？	lǎo shī xǐ huān zhōng guó cài tā míng tiān mǎi jiǎo zi tā xiǎng zuò shuǐ guǒ ma	三句连读 · 食物
PARAGRAPH	爸爸练习故事书。学生每天练习汉字。她明天练习故事书。	bà bà liàn xí gù shì shū xué shēng měi tiān liàn xí hàn zì tā míng tiān liàn xí gù shì shū	三句连读 · 学习
PARAGRAPH	老师很喜欢火车。我想看地图吗？她常常找火车。	lǎo shī hěn xǐ huān huǒ chē wǒ xiǎng kàn dì tú ma tā cháng cháng zhǎo huǒ chē	三句连读 · 旅行
PARAGRAPH	我每天找火车。请找火车。学生常常看车站。	wǒ měi tiān zhǎo huǒ chē qǐng zhǎo huǒ chē xué shēng cháng cháng kàn chē zhàn	三句连读 · 旅行
PARAGRAPH	我们喜欢名片。她已经看计划了。我们每天准备公司。	wǒ men xǐ huān míng piàn tā yǐ jīng kàn jì huà le wǒ men měi tiān zhǔn bèi gōng sī	三句连读 · 工作
PARAGRAPH	学生每天喜欢咖啡。老师想喝咖啡吗？她喜欢果汁。	xué shēng měi tiān xǐ huān kā fēi lǎo shī xiǎng hē kā fēi ma tā xǐ huān guǒ zhī	三句连读 · 饮料
PARAGRAPH	老师常常准备会议。学生明天准备会议。朋友不找同事。	lǎo shī cháng cháng zhǔn bèi huì yì xué shēng míng tiān zhǔn bèi huì yì péng yǒu bù zhǎo tóng shì	三句连读 · 工作
PARAGRAPH	老师每天记得办公室。请准备计划。朋友不记得计划。	lǎo shī měi tiān jì de bàn gōng shì qǐng zhǔn bèi jì huà péng yǒu bù jì de jì huà	三句连读 · 工作
PARAGRAPH	她已经看计划了。她很喜欢同事。我们不看计划。	tā yǐ jīng kàn jì huà le tā hěn xǐ huān tóng shì wǒ men bù kàn jì huà	三句连读 · 工作
PARAGRAPH	老师很喜欢计划。请找同事。他们常常喜欢公司。	lǎo shī hěn xǐ huān jì huà qǐng zhǎo tóng shì tā men cháng cháng xǐ huān gōng sī	三句连读 · 工作
PARAGRAPH	我们明天看宾馆。请看行李。他每天看车站。	wǒ men míng tiān kàn bīn guǎn qǐng kàn xíng lǐ tā měi tiān kàn chē zhàn	三句连读 · 旅行
PARAGRAPH	朋友喜欢包子。爸爸想吃鸡蛋吗？朋友每天做鸡蛋。	péng yǒu xǐ huān bāo zi bà bà xiǎng chī jī dàn ma péng yǒu měi tiān zuò jī dàn	三句连读 · 食物
PARAGRAPH	学生每天读发音。请复习课本。老师很喜欢语法。	xué shēng měi tiān dú fā yīn qǐng fù xí kè běn lǎo shī hěn xǐ huān yǔ fǎ	三句连读 · 学习
PARAGRAPH	妈妈不记得汉字。她很喜欢生词。我们复习汉字。	mā mā bù jì de hàn zì tā hěn xǐ huān shēng cí wǒ men fù xí hàn zì	三句连读 · 学习
PARAGRAPH	朋友已经看公司了。请看计划。他们不准备问题。	péng yǒu yǐ jīng kàn gōng sī le qǐng kàn jì huà tā men bù zhǔn bèi wèn tí	三句连读 · 工作
PARAGRAPH	老师想买咖啡吗？爸爸明天买咖啡。我每天喜欢果汁。	lǎo shī xiǎng mǎi kā fēi ma bà bà míng tiān mǎi kā fēi wǒ měi tiān xǐ huān guǒ zhī	三句连读 · 饮料
PARAGRAPH	他们明天做青菜。妈妈喜欢饺子。你不想吃鸡蛋。	tā men míng tiān zuò qīng cài mā mā xǐ huān jiǎo zi nǐ bù xiǎng chī jī dàn	三句连读 · 食物
PARAGRAPH	我买果汁。他们每天喝牛奶。你不买牛奶。	wǒ mǎi guǒ zhī tā men měi tiān hē niú nǎi nǐ bù mǎi niú nǎi	三句连读 · 饮料
PARAGRAPH	她常常喜欢同事。爸爸已经看名片了。学生很喜欢办公室。	tā cháng cháng xǐ huān tóng shì bà bà yǐ jīng kàn míng piàn le xué shēng hěn xǐ huān bàn gōng shì	三句连读 · 工作
PARAGRAPH	妈妈不想看长城。你不看飞机。请看宾馆。	mā mā bù xiǎng kàn cháng chéng nǐ bù kàn fēi jī qǐng kàn bīn guǎn	三句连读 · 旅行
PARAGRAPH	我们每天准备公司。他们明天找会议。妈妈想看办公室吗？	wǒ men měi tiān zhǔn bèi gōng sī tā men míng tiān zhǎo huì yì mā mā xiǎng kàn bàn gōng shì ma	三句连读 · 工作
PARAGRAPH	她常常看同事。我很喜欢电脑。爸爸不记得会议。	tā cháng cháng kàn tóng shì wǒ hěn xǐ huān diàn nǎo bà bà bù jì de huì yì	三句连读 · 工作
PARAGRAPH	朋友喜欢计划。请找办公室。老师每天记得名片。	péng yǒu xǐ huān jì huà qǐng zhǎo bàn gōng shì lǎo shī měi tiān jì de míng piàn	三句连读 · 工作
PARAGRAPH	他喜欢行李。爸爸很喜欢长城。请找车站。	tā xǐ huān xíng lǐ bà bà hěn xǐ huān cháng chéng qǐng zhǎo chē zhàn	三句连读 · 旅行
PARAGRAPH	学生明天看名片。我不记得办公室。你常常找会议。	xué shēng míng tiān kàn míng piàn wǒ bù jì de bàn gōng shì nǐ cháng cháng zhǎo huì yì	三句连读 · 工作
PARAGRAPH	请找办公室。我们不想看问题。我们常常准备电脑。	qǐng zhǎo bàn gōng shì wǒ men bù xiǎng kàn wèn tí wǒ men cháng cháng zhǔn bèi diàn nǎo	三句连读 · 工作
PARAGRAPH	他明天学习故事书。他们每天练习英语。朋友想练习生词吗？	tā míng tiān xué xí gù shì shū tā men měi tiān liàn xí yīng yǔ péng yǒu xiǎng liàn xí shēng cí ma	三句连读 · 学习
PARAGRAPH	我想吃包子吗？她明天买水果。请做米饭。	wǒ xiǎng chī bāo zi ma tā míng tiān mǎi shuǐ guǒ qǐng zuò mǐ fàn	三句连读 · 食物
PARAGRAPH	老师常常复习故事书。他们每天记得作业。爸爸学习发音。	lǎo shī cháng cháng fù xí gù shì shū tā men měi tiān jì de zuò yè bà bà xué xí fā yīn	三句连读 · 学习
PARAGRAPH	老师不看汉字。老师常常看作业。学生练习汉字。	lǎo shī bù kàn hàn zì lǎo shī cháng cháng kàn zuò yè xué shēng liàn xí hàn zì	三句连读 · 学习
PARAGRAPH	学生不买中国菜。我不想做包子。朋友明天吃中国菜。	xué shēng bù mǎi zhōng guó cài wǒ bù xiǎng zuò bāo zi péng yǒu míng tiān chī zhōng guó cài	三句连读 · 食物
PARAGRAPH	妈妈想看行李吗？他们很喜欢宾馆。朋友不看长城。	mā mā xiǎng kàn xíng lǐ ma tā men hěn xǐ huān bīn guǎn péng yǒu bù kàn cháng chéng	三句连读 · 旅行
PARAGRAPH	朋友已经做饺子了。妈妈常常喜欢鸡蛋。爸爸不想做水果。	péng yǒu yǐ jīng zuò jiǎo zi le mā mā cháng cháng xǐ huān jī dàn bà bà bù xiǎng zuò shuǐ guǒ	三句连读 · 食物
PARAGRAPH	我不喜欢热茶。学生想喝果汁吗？她常常买热茶。	wǒ bù xǐ huān rè chá xué shēng xiǎng hē guǒ zhī ma tā cháng cháng mǎi rè chá	三句连读 · 饮料
PARAGRAPH	老师常常吃米饭。妈妈每天喜欢米饭。爸爸想做鸡蛋吗？	lǎo shī cháng cháng chī mǐ fàn mā mā měi tiān xǐ huān mǐ fàn bà bà xiǎng zuò jī dàn ma	三句连读 · 食物
PARAGRAPH	我们喜欢名片。她明天找问题。妈妈每天记得会议。	wǒ men xǐ huān míng piàn tā míng tiān zhǎo wèn tí mā mā měi tiān jì de huì yì	三句连读 · 工作
PARAGRAPH	学生读故事书。妈妈不想读作业。我们很喜欢发音。	xué shēng dú gù shì shū mā mā bù xiǎng dú zuò yè wǒ men hěn xǐ huān fā yīn	三句连读 · 学习
PARAGRAPH	他们很喜欢火车。爸爸找宾馆。我们每天喜欢海边。	tā men hěn xǐ huān huǒ chē bà bà zhǎo bīn guǎn wǒ men měi tiān xǐ huān hǎi biān	三句连读 · 旅行
PARAGRAPH	妈妈不想看行李。请找飞机。我想看地图吗？	mā mā bù xiǎng kàn xíng lǐ qǐng zhǎo fēi jī wǒ xiǎng kàn dì tú ma	三句连读 · 旅行
PARAGRAPH	他们每天喝牛奶。她不喝咖啡。她已经喝咖啡了。	tā men měi tiān hē niú nǎi tā bù hē kā fēi tā yǐ jīng hē kā fēi le	三句连读 · 饮料
PARAGRAPH	他想看作业吗？老师常常读课本。请复习发音。	tā xiǎng kàn zuò yè ma lǎo shī cháng cháng dú kè běn qǐng fù xí fā yīn	三句连读 · 学习
PARAGRAPH	我找地图。他不喜欢火车。爸爸很喜欢地图。	wǒ zhǎo dì tú tā bù xǐ huān huǒ chē bà bà hěn xǐ huān dì tú	三句连读 · 旅行
PARAGRAPH	老师每天喜欢同事。妈妈不想看办公室。他想准备会议吗？	lǎo shī měi tiān xǐ huān tóng shì mā mā bù xiǎng kàn bàn gōng shì tā xiǎng zhǔn bèi huì yì ma	三句连读 · 工作
PARAGRAPH	爸爸想看火车吗？妈妈喜欢长城。妈妈不看地图。	bà bà xiǎng kàn huǒ chē ma mā mā xǐ huān cháng chéng mā mā bù kàn dì tú	三句连读 · 旅行
PARAGRAPH	朋友常常买鸡蛋。妈妈喜欢饺子。他很喜欢青菜。	péng yǒu cháng cháng mǎi jī dàn mā mā xǐ huān jiǎo zi tā hěn xǐ huān qīng cài	三句连读 · 食物
PARAGRAPH	我们已经复习中文了。他不想学习发音。老师常常学习语法。	wǒ men yǐ jīng fù xí zhōng wén le tā bù xiǎng xué xí fā yīn lǎo shī cháng cháng xué xí yǔ fǎ	三句连读 · 学习
PARAGRAPH	我们常常找公司。我不记得办公室。请看会议。	wǒ men cháng cháng zhǎo gōng sī wǒ bù jì de bàn gōng shì qǐng kàn huì yì	三句连读 · 工作
PARAGRAPH	我们不喜欢中国菜。朋友已经做饺子了。我常常喜欢包子。	wǒ men bù xǐ huān zhōng guó cài péng yǒu yǐ jīng zuò jiǎo zi le wǒ cháng cháng xǐ huān bāo zi	三句连读 · 食物
PARAGRAPH	学生找车站。老师不看海边。我们很喜欢海边。	xué shēng zhǎo chē zhàn lǎo shī bù kàn hǎi biān wǒ men hěn xǐ huān hǎi biān	三句连读 · 旅行
PARAGRAPH	妈妈常常练习作业。朋友已经复习数学了。我们每天看英语。	mā mā cháng cháng liàn xí zuò yè péng yǒu yǐ jīng fù xí shù xué le wǒ men měi tiān kàn yīng yǔ	三句连读 · 学习
PARAGRAPH	妈妈想买鸡蛋吗？她不吃鸡蛋。老师常常做水果。	mā mā xiǎng mǎi jī dàn ma tā bù chī jī dàn lǎo shī cháng cháng zuò shuǐ guǒ	三句连读 · 食物
PARAGRAPH	朋友每天买果汁。他们常常喝果汁。我很喜欢咖啡。	péng yǒu měi tiān mǎi guǒ zhī tā men cháng cháng hē guǒ zhī wǒ hěn xǐ huān kā fēi	三句连读 · 饮料
PARAGRAPH	请喝咖啡。爸爸明天喝咖啡。我已经喝热茶了。	qǐng hē kā fēi bà bà míng tiān hē kā fēi wǒ yǐ jīng hē rè chá le	三句连读 · 饮料
PARAGRAPH	我每天看地图。他喜欢行李。老师明天看火车。	wǒ měi tiān kàn dì tú tā xǐ huān xíng lǐ lǎo shī míng tiān kàn huǒ chē	三句连读 · 旅行
PARAGRAPH	妈妈已经找长城了。爸爸每天找车站。你很喜欢飞机。	mā mā yǐ jīng zhǎo cháng chéng le bà bà měi tiān zhǎo chē zhàn nǐ hěn xǐ huān fēi jī	三句连读 · 旅行
PARAGRAPH	老师常常复习故事书。爸爸不复习作业。她明天读作业。	lǎo shī cháng cháng fù xí gù shì shū bà bà bù fù xí zuò yè tā míng tiān dú zuò yè	三句连读 · 学习
PARAGRAPH	她常常喝咖啡。她已经喝牛奶了。请喝牛奶。	tā cháng cháng hē kā fēi tā yǐ jīng hē niú nǎi le qǐng hē niú nǎi	三句连读 · 饮料
PARAGRAPH	我明天找宾馆。我们常常看行李。他们已经找地图了。	wǒ míng tiān zhǎo bīn guǎn wǒ men cháng cháng kàn xíng lǐ tā men yǐ jīng zhǎo dì tú le	三句连读 · 旅行
PARAGRAPH	朋友不想找计划。我很喜欢电脑。你记得电脑。	péng yǒu bù xiǎng zhǎo jì huà wǒ hěn xǐ huān diàn nǎo nǐ jì de diàn nǎo	三句连读 · 工作
PARAGRAPH	学生常常看宾馆。我们喜欢宾馆。我们不喜欢海边。	xué shēng cháng cháng kàn bīn guǎn wǒ men xǐ huān bīn guǎn wǒ men bù xǐ huān hǎi biān	三句连读 · 旅行
PARAGRAPH	请看火车。他每天看火车。他们很喜欢行李。	qǐng kàn huǒ chē tā měi tiān kàn huǒ chē tā men hěn xǐ huān xíng lǐ	三句连读 · 旅行
